customer_id,age,gender,city,signup_date,membership_type
CUST_00485,35,Female,Chennai,2024-09-14,Plus
CUST_00486,31,Male,Mumbai,2024-07-30,Premium
CUST_00487,23,Female,Kolkata,2024-10-25,Basic
CUST_00488,43,Female,Bengaluru,2025-01-08,Basic
CUST_00489,33,Female,Delhi,2024-07-19,Premium
CUST_00490,33,Male,Kolkata,2024-12-20,Premium
CUST_00491,29,Male,Bengaluru,2025-02-13,Basic
CUST_00492,28,Male,Bengaluru,2024-12-30,Plus
CUST_00493,37,Male,Hyderabad,2024-10-21,Basic
CUST_00494,23,Female,Delhi,2024-12-30,Basic
CUST_00495,44,Male,Bengaluru,2024-11-23,Basic
CUST_00496,42,Male,Hyderabad,2024-10-24,Basic
CUST_00497,28,Male,Mumbai,2024-10-21,Plus
CUST_00498,24,Male,Delhi,2025-03-08,Basic
CUST_00499,18,Male,Chennai,2025-03-08,Premium
CUST_00500,21,Male,Hyderabad,2024-10-26,Premium
CUST_00501,37,Male,Pune,2024-12-08,Plus
CUST_00502,34,Female,Jaipur,2025-01-14,Basic
CUST_00503,35,Female,Ahmedabad,2025-03-17,Basic
CUST_00504,18,Male,Mumbai,2024-11-25,Plus
CUST_00505,28,Female,Hyderabad,2025-02-25,Plus
CUST_00506,42,Female,Hyderabad,2024-08-16,Basic
CUST_00507,30,Female,Bengaluru,2025-01-14,Premium
CUST_00508,21,Male,Bengaluru,2024-08-16,Plus
CUST_00509,30,Male,Delhi,2024-09-16,Premium
CUST_00510,25,Male,Chennai,2024-11-01,Plus
CUST_00511,34,Male,Chennai,2024-09-13,Plus
CUST_00512,31,Male,Kochi,2024-11-14,Basic
CUST_00513,35,Female,Chennai,2024-09-28,Premium
CUST_00514,21,Male,Bengaluru,2024-08-30,Premium
CUST_00515,27,Male,Bengaluru,2024-11-15,Basic
CUST_00516,40,Female,Delhi,2024-08-19,Basic
CUST_00517,20,Male,Delhi,2025-03-16,Basic
CUST_00518,23,Female,Hyderabad,2024-10-15,Plus
CUST_00519,33,Female,Mumbai,2024-10-21,Premium
CUST_00520,33,Female,Pune,2025-03-11,Basic
CUST_00521,27,Other,Kolkata,2024-10-26,Plus
CUST_00522,29,Male,Jaipur,2025-01-14,Basic
CUST_00523,35,Female,Kolkata,2024-08-20,Premium
CUST_00524,38,Female,Mumbai,2025-03-02,Plus
CUST_00525,22,Female,Chennai,2024-08-04,Plus
CUST_00526,34,Male,Bengaluru,2024-09-07,Basic
CUST_00527,43,Female,Bengaluru,2024-08-18,Basic
CUST_00528,30,Male,Delhi,2024-09-12,Basic
CUST_00529,22,Female,Kolkata,2025-01-08,Basic
CUST_00530,22,Male,Mumbai,2025-03-18,Premium
CUST_00531,30,Female,Bengaluru,2024-09-08,Plus
CUST_00532,39,Female,Mumbai,2024-09-28,Premium
CUST_00533,31,Male,Jaipur,2025-03-17,Premium
CUST_00534,33,Male,Delhi,2024-11-03,Plus
CUST_00535,23,Male,Kolkata,2025-02-16,Plus
CUST_00536,39,Female,Kolkata,2024-11-06,Premium
CUST_00537,22,Female,Jaipur,2024-10-08,Plus
CUST_00538,27,Female,Pune,2024-12-29,Basic
CUST_00539,36,Female,Pune,2024-12-21,Basic
CUST_00540,18,Female,Chennai,2025-01-04,Basic
CUST_00541,32,Male,Bengaluru,2024-08-26,Premium
CUST_00542,23,Male,Mumbai,2024-07-31,Plus
CUST_00543,31,Female,Bengaluru,2024-09-22,Basic
CUST_00544,28,Male,Kochi,2024-11-29,Plus
CUST_00545,48,Male,Chennai,2024-08-05,Plus
CUST_00546,28,Male,Kolkata,2025-01-29,Basic
CUST_00547,46,Male,Hyderabad,2024-10-14,Basic
CUST_00548,36,Female,Hyderabad,2025-02-05,Plus
CUST_00549,25,Male,Jaipur,2024-12-10,Basic
CUST_00550,34,Female,Hyderabad,2025-02-05,Plus
CUST_00551,29,Male,Hyderabad,2025-03-27,Basic
CUST_00552,33,Male,Bengaluru,2024-10-28,Premium
CUST_00553,25,Male,Delhi,2024-12-29,Plus
CUST_00554,45,Female,Chennai,2024-10-14,Plus
CUST_00555,38,Female,Delhi,2025-02-02,Premium
CUST_00556,31,Female,Delhi,2025-01-21,Basic
CUST_00557,45,Female,Pune,2024-09-08,Basic
CUST_00558,32,Female,Pune,2024-08-13,Basic
CUST_00559,40,Female,Mumbai,2025-02-13,Plus
CUST_00560,31,Female,Hyderabad,2024-12-31,Plus
CUST_00561,34,Female,Kolkata,2024-10-15,Plus
CUST_00562,30,Male,Chennai,2024-09-22,Basic
CUST_00563,32,Female,Mumbai,2025-03-07,Basic
CUST_00564,32,Female,Hyderabad,2024-07-21,Basic
CUST_00565,26,Female,Kolkata,2025-01-12,Basic
CUST_00566,28,Male,Hyderabad,2024-12-25,Plus
CUST_00567,29,Female,Hyderabad,2024-07-07,Basic
CUST_00568,33,Female,Delhi,2024-09-08,Basic
CUST_00569,31,Male,Delhi,2024-11-04,Premium
CUST_00570,40,Female,Bengaluru,2024-12-07,Basic
CUST_00571,38,Male,Mumbai,2025-03-05,Basic
CUST_00572,29,Male,Pune,2025-01-19,Plus
CUST_00573,42,Male,Kochi,2024-11-25,Basic
CUST_00574,46,Male,Delhi,2024-11-20,Plus
CUST_00575,18,Female,Hyderabad,2025-01-15,Premium
CUST_00576,38,Male,Chennai,2024-12-01,Premium
CUST_00577,25,Male,Ahmedabad,2024-11-19,Basic
CUST_00578,37,Male,Kolkata,2024-12-12,Premium
CUST_00579,41,Male,Chennai,2024-07-21,Basic
CUST_00580,24,Male,Chennai,2024-09-20,Basic
CUST_00581,18,Female,Pune,2024-09-07,Basic
CUST_00582,38,Male,Hyderabad,2024-11-08,Premium
CUST_00583,32,Female,Chennai,2024-09-25,Basic
CUST_00584,18,Female,Bengaluru,2025-02-03,Basic
CUST_00585,51,Male,Chennai,2024-12-08,Plus
CUST_00586,36,Female,Hyderabad,2024-12-25,Basic
CUST_00587,36,Male,Pune,2024-10-25,Basic
CUST_00588,42,Male,Hyderabad,2025-01-12,Basic
CUST_00589,26,Male,Hyderabad,2024-09-24,Basic
CUST_00590,32,Male,Chennai,2024-09-19,Basic
CUST_00591,20,Female,Mumbai,2024-11-29,Basic
CUST_00592,26,Female,Chennai,2024-08-30,Plus
CUST_00593,34,Male,Mumbai,2024-08-30,Basic
CUST_00594,18,Female,Pune,2024-07-28,Basic
CUST_00595,26,Male,Bengaluru,2024-08-12,Premium
CUST_00596,24,Female,Bengaluru,2024-12-16,Basic
CUST_00597,32,Male,Bengaluru,2024-09-24,Plus
CUST_00598,36,Male,Mumbai,2024-12-24,Basic
CUST_00599,37,Male,Kolkata,2024-07-17,Basic
CUST_00600,39,Male,Bengaluru,2024-10-06,Basic
CUST_00601,42,Female,Jaipur,2025-01-14,Basic
CUST_00602,36,Female,Bengaluru,2024-10-06,Basic
CUST_00603,46,Male,Kolkata,2024-09-03,Basic
CUST_00604,32,Female,Mumbai,2024-07-05,Basic
CUST_00605,30,Female,Delhi,2024-07-02,Basic
CUST_00606,36,Female,Mumbai,2024-07-22,Basic
CUST_00607,29,Male,Mumbai,2024-10-20,Basic
CUST_00608,46,Male,Kolkata,2024-08-26,Basic
CUST_00609,40,Female,Pune,2024-09-04,Basic
CUST_00610,37,Female,Mumbai,2024-10-06,Plus
CUST_00611,32,Male,Bengaluru,2024-11-21,Basic
CUST_00612,28,Male,Bengaluru,2024-11-02,Plus
CUST_00613,37,Male,Kolkata,2024-12-14,Plus
CUST_00614,22,Female,Mumbai,2024-09-24,Basic
CUST_00615,43,Female,Mumbai,2024-09-14,Premium
CUST_00616,30,Male,Delhi,2024-08-28,Premium
CUST_00617,33,Female,Kolkata,2024-11-15,Basic
CUST_00618,24,Female,Delhi,2024-10-07,Basic
CUST_00619,37,Female,Pune,2025-01-08,Plus
CUST_00620,27,Female,Pune,2025-02-28,Plus
CUST_00621,36,Female,Hyderabad,2024-08-18,Basic
CUST_00622,37,Male,Chennai,2024-08-01,Basic
CUST_00623,26,Female,Kolkata,2024-07-20,Basic
CUST_00624,22,Male,Hyderabad,2024-12-01,Basic
CUST_00625,43,Male,Ahmedabad,2024-09-06,Plus
CUST_00626,29,Male,Bengaluru,2025-01-30,Basic
CUST_00627,33,Male,Bengaluru,2024-11-20,Basic
CUST_00628,35,Male,Jaipur,2025-02-17,Plus
CUST_00629,21,Male,Delhi,2025-01-29,Basic
CUST_00630,35,Female,Hyderabad,2024-09-17,Basic
CUST_00631,32,Male,Pune,2025-01-30,Plus
CUST_00632,26,Female,Delhi,2024-10-24,Premium
CUST_00633,22,Male,Mumbai,2024-09-30,Basic
CUST_00634,36,Female,Bengaluru,2025-03-27,Basic
CUST_00635,40,Female,Kolkata,2024-12-15,Basic
CUST_00636,32,Male,Ahmedabad,2024-08-27,Basic
CUST_00637,20,Female,Chennai,2024-07-26,Basic
CUST_00638,23,Female,Kolkata,2024-09-04,Basic
CUST_00639,28,Female,Ahmedabad,2025-03-05,Basic
CUST_00640,44,Female,Mumbai,2025-03-11,Basic
CUST_00641,29,Female,Delhi,2024-08-13,Basic
CUST_00642,27,Female,Hyderabad,2024-10-05,Basic
CUST_00643,18,Male,Chennai,2024-08-11,Basic
CUST_00644,26,Male,Pune,2025-02-12,Basic
CUST_00645,21,Female,Ahmedabad,2025-03-19,Basic
CUST_00646,23,Male,Delhi,2024-12-14,Premium
CUST_00647,32,Female,Mumbai,2024-09-27,Plus
CUST_00648,28,Male,Bengaluru,2024-12-25,Plus
CUST_00649,45,Female,Bengaluru,2025-01-13,Plus
CUST_00650,40,Other,Mumbai,2025-03-24,Basic
CUST_00651,26,Male,Bengaluru,2025-03-25,Basic
CUST_00652,24,Male,Mumbai,2024-09-12,Basic
CUST_00653,42,Female,Hyderabad,2024-07-08,Plus
CUST_00654,44,Female,Pune,2024-12-11,Plus
CUST_00655,18,Male,Chennai,2024-09-23,Basic
CUST_00656,32,Male,Delhi,2024-09-10,Basic
CUST_00657,29,Female,Mumbai,2024-08-24,Basic
CUST_00658,36,Female,Bengaluru,2024-08-16,Basic
CUST_00659,47,Male,Bengaluru,2025-02-23,Plus
CUST_00660,27,Male,Chennai,2024-10-12,Plus
CUST_00661,18,Male,Ahmedabad,2025-01-26,Basic
CUST_00662,36,Male,Bengaluru,2024-08-11,Premium
CUST_00663,42,Male,Pune,2025-03-25,Plus
CUST_00664,29,Female,Kochi,2025-03-20,Basic
CUST_00665,25,Male,Kolkata,2025-03-16,Basic
CUST_00666,28,Female,Chennai,2024-10-22,Basic
CUST_00667,38,Male,Ahmedabad,2024-08-09,Basic
CUST_00668,27,Female,Bengaluru,2025-02-05,Basic
CUST_00669,34,Female,Mumbai,2024-11-06,Basic
CUST_00670,31,Male,Ahmedabad,2024-07-08,Basic
CUST_00671,30,Female,Delhi,2024-10-09,Basic
CUST_00672,37,Male,Hyderabad,2024-12-23,Premium
CUST_00673,27,Female,Chennai,2024-10-15,Basic
CUST_00674,28,Female,Hyderabad,2024-10-09,Basic
CUST_00675,37,Male,Mumbai,2025-03-17,Basic
CUST_00676,23,Male,Hyderabad,2025-03-03,Premium
CUST_00677,24,Male,Kochi,2024-08-01,Basic
CUST_00678,21,Female,Jaipur,2024-11-14,Basic
CUST_00679,38,Male,Ahmedabad,2024-07-12,Premium
CUST_00680,30,Male,Hyderabad,2024-07-16,Premium
CUST_00681,20,Male,Pune,2024-11-06,Plus
CUST_00682,38,Male,Ahmedabad,2024-09-01,Basic
CUST_00683,27,Female,Kolkata,2024-10-17,Basic
CUST_00684,24,Male,Hyderabad,2024-07-21,Plus
CUST_00685,29,Female,Bengaluru,2024-12-05,Premium
CUST_00686,43,Male,Bengaluru,2025-03-26,Plus
CUST_00687,28,Male,Delhi,2024-12-09,Plus
CUST_00688,36,Female,Delhi,2025-03-17,Basic
CUST_00689,37,Other,Kolkata,2024-10-10,Plus
CUST_00690,35,Female,Chennai,2025-02-08,Basic
CUST_00691,41,Male,Bengaluru,2024-08-28,Basic
CUST_00692,25,Male,Hyderabad,2025-03-04,Basic
CUST_00693,23,Female,Hyderabad,2024-11-05,Basic
CUST_00694,22,Male,Bengaluru,2024-07-25,Basic
CUST_00695,30,Male,Delhi,2024-11-08,Basic
CUST_00696,23,Female,Mumbai,2025-01-12,Plus
CUST_00697,32,Female,Pune,2024-12-01,Basic
CUST_00698,32,Other,Hyderabad,2024-11-10,Plus
CUST_00699,39,Female,Hyderabad,2025-02-12,Basic
CUST_00700,33,Female,Mumbai,2025-01-05,Basic
CUST_00701,28,Male,Ahmedabad,2025-03-22,Basic
CUST_00702,34,Male,Bengaluru,2024-11-11,Basic
CUST_00703,23,Female,Kolkata,2025-01-27,Basic
CUST_00704,31,Female,Hyderabad,2024-08-29,Basic
CUST_00705,34,Male,Kolkata,2025-01-29,Basic
CUST_00706,32,Male,Kolkata,2025-02-01,Premium
CUST_00707,34,Male,Hyderabad,2025-02-11,Basic
CUST_00708,26,Female,Pune,2024-11-08,Plus
CUST_00709,40,Male,Bengaluru,2024-09-14,Basic
CUST_00710,46,Male,Ahmedabad,2024-12-03,Plus
CUST_00711,18,Female,Hyderabad,2025-03-05,Plus
CUST_00712,21,Female,Mumbai,2025-02-03,Plus
CUST_00713,31,Male,Pune,2025-01-06,Basic
CUST_00714,29,Female,Kolkata,2024-12-10,Basic
CUST_00715,46,Female,Chennai,2024-12-27,Basic
CUST_00716,33,Male,Delhi,2024-08-03,Premium
CUST_00717,42,Male,Hyderabad,2024-08-10,Plus
CUST_00718,18,Male,Hyderabad,2024-09-13,Premium
CUST_00719,38,Male,Pune,2024-12-23,Basic
CUST_00720,25,Female,Hyderabad,2024-11-27,Plus
CUST_00721,25,Male,Hyderabad,2025-03-30,Premium
CUST_00722,29,Female,Kolkata,2024-10-16,Basic
CUST_00723,20,Male,Bengaluru,2024-11-16,Basic
CUST_00724,35,Male,Delhi,2025-03-28,Plus
CUST_00725,33,Female,Chennai,2025-01-28,Plus
CUST_00726,33,Male,Bengaluru,2025-03-29,Plus
CUST_00727,38,Male,Bengaluru,2024-09-04,Basic
CUST_00728,43,Male,Delhi,2025-03-05,Plus
CUST_00729,28,Male,Pune,2024-12-03,Basic
CUST_00730,35,Female,Bengaluru,2024-08-16,Basic
CUST_00731,33,Male,Bengaluru,2025-01-17,Basic
CUST_00732,34,Female,Ahmedabad,2024-11-25,Plus
CUST_00733,34,Female,Bengaluru,2024-11-01,Plus
CUST_00734,44,Male,Ahmedabad,2024-07-01,Basic
CUST_00735,27,Male,Chennai,2025-03-04,Basic
CUST_00736,19,Female,Pune,2024-11-05,Premium
CUST_00737,25,Female,Chennai,2025-01-07,Basic
CUST_00738,37,Male,Kolkata,2024-09-05,Plus
CUST_00739,31,Female,Pune,2024-07-04,Basic
CUST_00740,27,Male,Hyderabad,2024-11-20,Basic
CUST_00741,22,Female,Bengaluru,2025-01-07,Basic
CUST_00742,33,Male,Pune,2024-07-21,Basic
CUST_00743,36,Female,Delhi,2025-02-12,Plus
CUST_00744,33,Female,Bengaluru,2024-10-25,Basic
CUST_00745,29,Male,Bengaluru,2024-11-19,Basic
CUST_00746,32,Male,Kolkata,2024-08-08,Premium
CUST_00747,32,Male,Chennai,2025-03-09,Basic
CUST_00748,33,Other,Delhi,2025-01-23,Basic
CUST_00749,22,Male,Mumbai,2025-01-26,Premium
CUST_00750,33,Male,Ahmedabad,2024-10-23,Plus
CUST_00751,27,Female,Jaipur,2025-02-10,Basic
CUST_00752,39,Male,Kochi,2024-11-11,Premium
CUST_00753,32,Female,Bengaluru,2025-03-08,Plus
CUST_00754,38,Female,Ahmedabad,2025-02-04,Basic
CUST_00755,29,Male,Chennai,2024-09-29,Basic
CUST_00756,29,Female,Delhi,2024-08-15,Plus
CUST_00757,43,Male,Mumbai,2024-08-07,Plus
CUST_00758,34,Male,Bengaluru,2024-11-19,Basic
CUST_00759,25,Female,Jaipur,2024-10-08,Premium
CUST_00760,38,Female,Bengaluru,2025-01-06,Plus
CUST_00761,27,Male,Delhi,2024-08-04,Basic
CUST_00762,33,Female,Pune,2024-11-24,Basic
CUST_00763,46,Male,Kolkata,2024-07-30,Basic
CUST_00764,20,Male,Bengaluru,2024-09-22,Plus
CUST_00765,30,Female,Mumbai,2025-03-27,Basic
CUST_00766,34,Male,Kolkata,2024-12-01,Plus
CUST_00767,37,Male,Chennai,2024-10-10,Plus
CUST_00768,21,Female,Mumbai,2025-01-31,Premium
CUST_00769,19,Female,Chennai,2024-11-27,Basic
CUST_00770,40,Male,Mumbai,2024-09-21,Plus
CUST_00771,25,Female,Ahmedabad,2024-10-18,Basic
CUST_00772,25,Female,Mumbai,2025-01-17,Plus
CUST_00773,43,Female,Mumbai,2024-12-20,Basic
CUST_00774,32,Female,Hyderabad,2025-01-22,Basic
CUST_00775,32,Male,Mumbai,2024-09-01,Plus
CUST_00776,30,Male,Bengaluru,2024-09-11,Basic
CUST_00777,21,Male,Chennai,2025-03-08,Basic
CUST_00778,36,Female,Hyderabad,2024-11-01,Plus
CUST_00779,34,Female,Delhi,2024-10-29,Plus
CUST_00780,32,Female,Mumbai,2024-10-28,Plus
CUST_00781,30,Other,Hyderabad,2024-12-11,Plus
CUST_00782,29,Male,Hyderabad,2025-03-22,Basic
CUST_00783,38,Male,Chennai,2024-12-08,Basic
CUST_00784,30,Male,Jaipur,2024-09-27,Basic
CUST_00785,30,Male,Mumbai,2024-11-19,Basic
CUST_00786,35,Male,Bengaluru,2025-01-19,Premium
CUST_00787,33,Male,Bengaluru,2025-02-12,Plus
CUST_00788,44,Female,Kochi,2025-02-07,Basic
CUST_00789,18,Female,Chennai,2024-08-10,Basic
CUST_00790,33,Female,Kolkata,2025-01-12,Premium
CUST_00791,25,Female,Bengaluru,2024-09-06,Basic
CUST_00792,23,Male,Jaipur,2025-03-21,Plus
CUST_00793,27,Female,Ahmedabad,2024-07-02,Basic
CUST_00794,31,Female,Delhi,2024-11-02,Plus
CUST_00795,32,Female,Bengaluru,2024-10-18,Basic
CUST_00796,19,Male,Chennai,2024-09-24,Premium
CUST_00797,27,Male,Hyderabad,2024-10-28,Premium
CUST_00798,33,Male,Mumbai,2024-11-04,Plus
CUST_00799,24,Female,Chennai,2025-03-12,Plus
CUST_00800,22,Female,Bengaluru,2024-12-30,Premium
CUST_00801,18,Female,Delhi,2024-07-16,Plus
CUST_00802,26,Male,Mumbai,2024-08-31,Basic
CUST_00803,22,Female,Chennai,2024-12-05,Plus
CUST_00804,23,Female,Bengaluru,2025-03-25,Plus
CUST_00805,29,Male,Kochi,2024-08-04,Basic
CUST_00806,26,Male,Mumbai,2025-03-24,Plus
CUST_00807,22,Female,Pune,2024-09-02,Premium
CUST_00808,18,Male,Mumbai,2024-08-19,Premium
CUST_00809,33,Female,Bengaluru,2025-03-12,Basic
CUST_00810,37,Other,Chennai,2024-11-26,Basic
CUST_00811,28,Female,Hyderabad,2024-12-19,Premium
CUST_00812,29,Female,Kolkata,2025-01-17,Plus
CUST_00813,31,Female,Delhi,2024-08-04,Basic
CUST_00814,44,Female,Chennai,2025-02-01,Premium
CUST_00815,18,Male,Kochi,2024-09-03,Premium
CUST_00816,28,Male,Hyderabad,2024-07-08,Basic
CUST_00817,18,Male,Kochi,2024-09-14,Plus
CUST_00818,34,Female,Kochi,2024-12-21,Basic
CUST_00819,30,Male,Chennai,2024-08-16,Basic
CUST_00820,33,Male,Hyderabad,2024-07-15,Basic
CUST_00821,32,Male,Mumbai,2024-11-24,Plus
CUST_00822,39,Female,Delhi,2024-07-26,Basic
CUST_00823,35,Female,Mumbai,2024-10-01,Basic
CUST_00824,38,Other,Kochi,2025-02-17,Basic
CUST_00825,22,Female,Pune,2024-07-21,Basic
CUST_00826,41,Female,Chennai,2024-08-07,Premium
CUST_00827,25,Female,Bengaluru,2024-12-04,Basic
CUST_00828,26,Female,Delhi,2024-12-26,Basic
CUST_00829,33,Female,Bengaluru,2024-11-09,Plus
CUST_00830,33,Male,Pune,2024-07-28,Basic
CUST_00831,22,Female,Hyderabad,2025-03-17,Basic
CUST_00832,30,Male,Hyderabad,2024-09-14,Basic
CUST_00833,43,Male,Bengaluru,2024-09-05,Basic
CUST_00834,19,Female,Pune,2025-01-10,Basic
CUST_00835,43,Male,Bengaluru,2024-12-09,Basic
CUST_00836,29,Male,Pune,2025-03-14,Basic
CUST_00837,18,Female,Mumbai,2024-09-10,Premium
CUST_00838,20,Male,Pune,2024-09-25,Basic
CUST_00839,23,Female,Delhi,2025-03-19,Plus
CUST_00840,26,Female,Bengaluru,2025-01-30,Plus
CUST_00841,30,Female,Pune,2024-11-30,Basic
CUST_00842,18,Female,Bengaluru,2025-01-26,Plus
CUST_00843,32,Female,Mumbai,2024-08-30,Basic
CUST_00844,23,Female,Chennai,2025-03-25,Premium
CUST_00845,42,Female,Pune,2025-03-19,Basic
CUST_00846,29,Female,Jaipur,2025-02-03,Basic
CUST_00847,39,Female,Mumbai,2024-11-13,Basic
CUST_00848,40,Female,Mumbai,2024-10-01,Premium
CUST_00849,40,Male,Pune,2024-10-17,Basic
CUST_00850,26,Male,Bengaluru,2025-02-26,Plus
CUST_00851,26,Female,Jaipur,2024-11-19,Basic
CUST_00852,29,Male,Chennai,2025-02-22,Plus
CUST_00853,36,Male,Kochi,2024-12-24,Basic
CUST_00854,27,Female,Pune,2024-11-18,Premium
CUST_00855,30,Male,Pune,2025-01-05,Basic
CUST_00856,33,Male,Delhi,2024-08-18,Basic
CUST_00857,24,Other,Mumbai,2025-01-06,Basic
CUST_00858,23,Female,Delhi,2024-11-13,Basic
CUST_00859,30,Male,Bengaluru,2024-08-12,Plus
CUST_00860,31,Other,Delhi,2024-09-28,Basic
CUST_00861,34,Female,Delhi,2025-03-02,Plus
CUST_00862,36,Male,Ahmedabad,2025-01-08,Basic
CUST_00863,22,Male,Mumbai,2024-10-14,Basic
CUST_00864,25,Female,Bengaluru,2025-02-18,Basic
CUST_00865,23,Female,Chennai,2025-03-22,Basic
CUST_00866,42,Female,Delhi,2024-08-06,Plus
CUST_00867,30,Female,Chennai,2024-08-10,Basic
CUST_00868,31,Female,Chennai,2024-07-17,Basic
CUST_00869,31,Male,Kolkata,2024-08-28,Premium
CUST_00870,25,Female,Delhi,2024-12-30,Premium
CUST_00871,44,Male,Mumbai,2024-08-10,Basic
CUST_00872,34,Female,Hyderabad,2024-08-08,Basic
CUST_00873,31,Female,Pune,2025-01-08,Plus
CUST_00874,22,Male,Chennai,2025-03-24,Basic
CUST_00875,22,Female,Pune,2024-11-24,Basic
CUST_00876,29,Male,Bengaluru,2024-11-04,Basic
CUST_00877,25,Male,Ahmedabad,2024-08-15,Plus
CUST_00878,22,Female,Mumbai,2024-08-14,Plus
CUST_00879,28,Male,Hyderabad,2024-07-01,Basic
CUST_00880,29,Female,Delhi,2024-12-15,Basic
CUST_00881,32,Male,Delhi,2024-10-16,Basic
CUST_00882,27,Female,Bengaluru,2024-07-19,Plus
CUST_00883,23,Female,Pune,2024-09-10,Basic
CUST_00884,23,Female,Chennai,2024-10-17,Basic
CUST_00885,41,Female,Ahmedabad,2025-03-25,Plus
CUST_00886,21,Female,Kolkata,2025-02-25,Basic
CUST_00887,34,Male,Hyderabad,2024-09-28,Plus
CUST_00888,35,Male,Kolkata,2024-10-11,Basic
CUST_00889,30,Male,Hyderabad,2025-03-07,Basic
CUST_00890,45,Male,Bengaluru,2024-07-08,Basic
CUST_00891,35,Female,Kochi,2024-11-30,Plus
CUST_00892,46,Male,Delhi,2024-12-21,Premium
CUST_00893,26,Female,Mumbai,2024-12-05,Plus
CUST_00894,26,Female,Hyderabad,2025-01-31,Basic
CUST_00895,35,Male,Hyderabad,2024-12-24,Plus
CUST_00896,29,Female,Kochi,2024-12-22,Basic
CUST_00897,44,Male,Bengaluru,2024-11-23,Basic
CUST_00898,34,Male,Hyderabad,2024-12-08,Premium
CUST_00899,23,Male,Mumbai,2024-11-04,Basic
CUST_00900,18,Female,Mumbai,2024-09-20,Basic
CUST_00901,30,Female,Mumbai,2024-11-24,Basic
CUST_00902,30,Male,Chennai,2025-02-24,Basic
CUST_00903,34,Male,Bengaluru,2024-09-22,Basic
CUST_00904,41,Female,Chennai,2024-10-21,Plus
CUST_00905,40,Male,Jaipur,2025-02-10,Basic
CUST_00906,26,Female,Bengaluru,2025-02-28,Premium
CUST_00907,21,Female,Pune,2024-11-20,Plus
CUST_00908,21,Male,Pune,2024-08-10,Basic
CUST_00909,25,Female,Kolkata,2025-03-15,Basic
CUST_00910,28,Female,Ahmedabad,2024-10-13,Basic
CUST_00911,33,Female,Chennai,2025-01-18,Plus
CUST_00912,25,Female,Chennai,2025-03-23,Basic
CUST_00913,33,Male,Mumbai,2025-01-26,Plus
CUST_00914,34,Male,Chennai,2024-08-20,Basic
CUST_00915,32,Other,Pune,2024-10-26,Plus
CUST_00916,22,Female,Delhi,2025-01-17,Basic
CUST_00917,35,Male,Ahmedabad,2024-08-08,Basic
CUST_00918,48,Female,Bengaluru,2024-07-28,Premium
CUST_00919,33,Male,Jaipur,2025-03-16,Plus
CUST_00920,18,Male,Chennai,2024-09-22,Basic
CUST_00921,41,Female,Mumbai,2024-12-02,Premium
CUST_00922,25,Male,Hyderabad,2024-10-25,Basic
CUST_00923,49,Female,Pune,2024-07-02,Premium
CUST_00924,32,Male,Hyderabad,2024-10-01,Plus
CUST_00925,18,Female,Jaipur,2024-12-13,Basic
CUST_00926,18,Male,Ahmedabad,2025-03-15,Basic
CUST_00927,43,Female,Ahmedabad,2024-09-19,Basic
CUST_00928,40,Female,Bengaluru,2025-03-25,Basic
CUST_00929,49,Male,Kolkata,2025-02-20,Plus
CUST_00930,31,Female,Pune,2025-01-29,Basic
CUST_00931,31,Male,Bengaluru,2024-08-31,Basic
CUST_00932,28,Male,Bengaluru,2024-08-18,Plus
CUST_00933,26,Female,Bengaluru,2024-11-04,Premium
CUST_00934,28,Male,Bengaluru,2025-02-08,Basic
CUST_00935,33,Female,Mumbai,2024-10-15,Basic
CUST_00936,24,Female,Kochi,2024-11-23,Basic
CUST_00937,18,Female,Hyderabad,2024-10-07,Basic
CUST_00938,32,Male,Mumbai,2024-09-11,Premium
CUST_00939,24,Male,Kochi,2024-10-30,Basic
CUST_00940,18,Male,Chennai,2024-07-30,Plus
CUST_00941,35,Female,Kolkata,2025-01-04,Basic
CUST_00942,22,Female,Mumbai,2025-01-11,Plus
CUST_00943,36,Female,Mumbai,2024-12-03,Plus
CUST_00944,36,Male,Hyderabad,2024-12-19,Plus
CUST_00945,33,Male,Mumbai,2024-08-10,Basic
CUST_00946,51,Male,Bengaluru,2024-09-01,Basic
CUST_00947,30,Male,Pune,2024-07-23,Basic
CUST_00948,29,Male,Chennai,2024-09-13,Premium
CUST_00949,36,Male,Ahmedabad,2024-08-17,Premium
CUST_00950,31,Male,Hyderabad,2024-12-07,Plus
CUST_00951,40,Male,Bengaluru,2024-10-26,Plus
CUST_00952,21,Male,Pune,2024-10-08,Plus
CUST_00953,21,Male,Bengaluru,2024-12-14,Basic
CUST_00954,37,Male,Pune,2024-12-03,Premium
CUST_00955,22,Male,Kochi,2024-07-07,Basic
CUST_00956,36,Female,Pune,2025-01-12,Basic
CUST_00957,34,Male,Bengaluru,2024-08-25,Basic
CUST_00958,25,Male,Delhi,2025-01-09,Basic
CUST_00959,34,Male,Pune,2024-08-16,Basic
CUST_00960,21,Male,Kolkata,2024-11-25,Plus
CUST_00961,23,Male,Bengaluru,2024-12-04,Basic
CUST_00962,29,Male,Mumbai,2025-01-18,Plus
CUST_00963,32,Female,Mumbai,2024-11-03,Basic
CUST_00964,29,Male,Bengaluru,2024-09-02,Basic
CUST_00965,34,Male,Hyderabad,2024-12-23,Basic
CUST_00966,34,Female,Mumbai,2024-10-24,Basic
