customer_id,total_orders,average_order_value,total_spending,ordering_frequency,average_rating_given,weekend_orders,late_night_orders,customer_cluster,customer_segment,dbscan_cluster
CUST_00235,6.0,726.0983333333334,4356.59,2.0,4.666666666666667,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00236,8.0,586.4,4691.2,4.0,3.857142857142857,1.0,0.0,1,Frequent High-Value Customers,-1
CUST_00237,7.0,548.2271428571429,3837.59,1.4,4.166666666666667,4.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00238,6.0,637.7216666666667,3826.33,1.5,4.0,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00239,4.0,327.085,1308.34,1.3333333333333333,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00240,7.0,382.8228571428572,2679.76,3.5,4.166666666666667,3.0,1.0,1,Frequent High-Value Customers,-1
CUST_00241,8.0,521.08375,4168.67,2.0,4.333333333333333,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00242,7.0,946.5528571428571,6625.87,1.75,4.0,4.0,2.0,1,Frequent High-Value Customers,0
CUST_00243,12.0,1437.4666666666665,17249.6,2.4,4.0,4.0,0.0,1,Frequent High-Value Customers,-1
CUST_00244,5.0,511.35,2556.75,1.6666666666666667,3.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00245,10.0,753.914,7539.139999999999,2.0,4.0,5.0,0.0,1,Frequent High-Value Customers,0
CUST_00246,10.0,728.565,7285.650000000001,2.5,4.428571428571429,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00247,9.0,921.6733333333333,8295.06,2.25,4.571428571428571,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00248,13.0,816.0276923076924,10608.36,2.6,4.5,3.0,3.0,1,Frequent High-Value Customers,-1
CUST_00249,6.0,933.7800000000001,5602.68,1.5,4.4,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00250,6.0,1618.8883333333333,9713.33,1.5,4.0,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00251,4.0,383.84749999999997,1535.3899999999999,1.3333333333333333,4.25,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00252,7.0,330.42857142857144,2313.0,1.4,3.8,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00253,7.0,465.07428571428574,3255.52,2.3333333333333335,4.333333333333333,4.0,2.0,1,Frequent High-Value Customers,0
CUST_00254,10.0,619.622,6196.219999999999,2.5,4.285714285714286,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00255,6.0,487.87166666666667,2927.23,2.0,4.0,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00256,4.0,1318.4075,5273.63,1.0,4.333333333333333,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00257,11.0,773.7054545454546,8510.76,2.2,4.125,1.0,2.0,1,Frequent High-Value Customers,0
CUST_00258,5.0,846.408,4232.04,1.25,4.0,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00259,6.0,540.255,3241.5299999999997,1.5,4.2,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00260,5.0,442.168,2210.84,1.25,4.666666666666667,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00261,7.0,346.63142857142856,2426.42,1.4,3.8333333333333335,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00262,13.0,380.11846153846153,4941.54,4.333333333333333,4.0,3.0,3.0,1,Frequent High-Value Customers,-1
CUST_00263,7.0,458.8157142857143,3211.71,1.4,4.0,2.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00264,5.0,605.0559999999999,3025.2799999999997,1.6666666666666667,3.6666666666666665,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00265,6.0,478.31666666666666,2869.9,2.0,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00266,6.0,1075.2716666666668,6451.63,1.2,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00267,9.0,752.8666666666667,6775.8,2.25,4.166666666666667,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00268,8.0,961.9525,7695.62,1.6,4.166666666666667,5.0,1.0,1,Frequent High-Value Customers,0
CUST_00269,4.0,387.675,1550.7,1.3333333333333333,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00270,8.0,901.05625,7208.45,1.6,3.5714285714285716,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00271,8.0,658.08875,5264.71,1.6,4.142857142857143,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00272,10.0,473.187,4731.87,2.5,4.25,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00273,7.0,1869.752857142857,13088.269999999999,1.4,4.0,2.0,0.0,1,Frequent High-Value Customers,-1
CUST_00274,7.0,1368.2385714285715,9577.67,1.75,4.0,4.0,2.0,1,Frequent High-Value Customers,-1
CUST_00275,7.0,509.49285714285713,3566.45,1.75,4.0,1.0,3.0,0,Occasional Moderate-Value Customers,0
CUST_00276,7.0,670.2271428571429,4691.59,1.4,4.2,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00277,2.0,605.19,1210.38,1.0,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00278,4.0,447.6825,1790.73,1.0,4.25,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00279,5.0,625.798,3128.99,1.6666666666666667,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00280,10.0,1059.017,10590.17,1.6666666666666667,4.0,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00281,8.0,1193.2075,9545.66,2.0,4.166666666666667,1.0,2.0,1,Frequent High-Value Customers,0
CUST_00282,8.0,1253.39375,10027.15,1.6,4.0,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00283,4.0,304.5,1218.0,1.3333333333333333,4.0,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00284,5.0,240.13000000000002,1200.65,1.25,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00285,13.0,403.3715384615385,5243.83,2.6,4.454545454545454,2.0,3.0,1,Frequent High-Value Customers,-1
CUST_00286,10.0,675.543,6755.43,2.5,3.857142857142857,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00287,5.0,415.976,2079.88,1.6666666666666667,3.25,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00288,7.0,594.6899999999999,4162.83,1.75,4.0,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00289,5.0,414.49399999999997,2072.47,1.6666666666666667,3.5,0.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00290,8.0,672.1975,5377.58,2.6666666666666665,4.0,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00291,6.0,1168.8300000000002,7012.9800000000005,1.5,4.166666666666667,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00292,7.0,501.42571428571426,3509.98,2.3333333333333335,4.0,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00293,6.0,969.5383333333333,5817.23,1.2,3.8,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00294,3.0,1921.9533333333336,5765.860000000001,1.5,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00295,5.0,749.778,3748.89,1.25,3.6666666666666665,4.0,2.0,0,Occasional Moderate-Value Customers,-1
CUST_00296,10.0,349.19300000000004,3491.9300000000003,1.6666666666666667,3.75,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00297,6.0,399.635,2397.81,2.0,4.0,4.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00298,4.0,760.8975,3043.59,1.3333333333333333,4.25,3.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00299,5.0,515.654,2578.27,1.25,4.5,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00300,9.0,778.62,7007.58,1.8,4.125,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00301,5.0,584.854,2924.27,2.5,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00302,7.0,229.79285714285714,1608.55,1.75,4.333333333333333,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00303,4.0,251.03,1004.12,1.3333333333333333,4.0,0.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00304,8.0,645.19,5161.52,1.6,4.0,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00305,9.0,468.6088888888888,4217.48,1.5,4.166666666666667,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00306,8.0,616.7950000000001,4934.360000000001,1.6,4.5,7.0,1.0,1,Frequent High-Value Customers,-1
CUST_00307,2.0,253.5,507.0,1.0,4.5,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00308,5.0,475.39399999999995,2376.97,1.25,3.6666666666666665,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00309,10.0,872.4879999999999,8724.88,2.5,3.875,6.0,1.0,1,Frequent High-Value Customers,-1
CUST_00310,4.0,719.585,2878.34,1.3333333333333333,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00311,9.0,436.96333333333337,3932.67,2.25,4.5,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00312,8.0,942.51375,7540.11,2.6666666666666665,3.6,5.0,1.0,1,Frequent High-Value Customers,-1
CUST_00313,5.0,722.274,3611.37,1.6666666666666667,4.6,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00314,8.0,857.5062499999999,6860.049999999999,2.6666666666666665,4.571428571428571,2.0,0.0,1,Frequent High-Value Customers,-1
CUST_00315,8.0,530.45375,4243.63,1.3333333333333333,4.142857142857143,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00316,4.0,583.5525,2334.21,1.0,4.666666666666667,1.0,2.0,0,Occasional Moderate-Value Customers,-1
CUST_00317,9.0,1336.3011111111111,12026.710000000001,2.25,3.4,3.0,3.0,1,Frequent High-Value Customers,-1
CUST_00318,6.0,618.1850000000001,3709.11,1.5,3.6666666666666665,3.0,3.0,1,Frequent High-Value Customers,0
CUST_00319,7.0,873.4228571428572,6113.96,1.75,4.166666666666667,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00320,4.0,742.43,2969.72,2.0,4.75,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00321,5.0,419.392,2096.96,1.25,4.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00322,9.0,993.0677777777778,8937.61,2.25,4.0,5.0,0.0,1,Frequent High-Value Customers,0
CUST_00323,9.0,600.6622222222222,5405.96,2.25,4.142857142857143,1.0,2.0,1,Frequent High-Value Customers,0
CUST_00324,7.0,1051.547142857143,7360.83,1.1666666666666667,4.5,2.0,2.0,1,Frequent High-Value Customers,-1
CUST_00325,7.0,677.29,4741.03,1.75,3.857142857142857,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00326,7.0,545.6028571428571,3819.2200000000003,1.75,4.25,4.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00327,7.0,764.0585714285714,5348.41,1.75,4.75,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00328,4.0,574.99,2299.96,1.3333333333333333,4.0,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00329,5.0,482.322,2411.61,1.25,4.2,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00330,6.0,1270.4766666666667,7622.860000000001,2.0,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00331,4.0,312.86249999999995,1251.4499999999998,2.0,4.333333333333333,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00332,9.0,653.7355555555555,5883.62,1.8,3.857142857142857,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00333,5.0,654.164,3270.8199999999997,1.25,3.25,1.0,2.0,0,Occasional Moderate-Value Customers,-1
CUST_00334,10.0,386.087,3860.87,1.6666666666666667,4.0,5.0,1.0,1,Frequent High-Value Customers,0
CUST_00335,3.0,872.3733333333333,2617.12,1.5,3.6666666666666665,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00336,8.0,998.03125,7984.25,2.0,4.25,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00337,12.0,953.245,11438.94,3.0,3.875,2.0,3.0,1,Frequent High-Value Customers,-1
CUST_00338,5.0,166.54,832.6999999999999,1.25,4.0,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00339,13.0,531.35,6907.55,2.1666666666666665,4.0,4.0,3.0,1,Frequent High-Value Customers,-1
CUST_00340,7.0,1425.8771428571429,9981.14,1.4,3.8,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00341,6.0,578.245,3469.47,1.5,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00342,3.0,190.81000000000003,572.4300000000001,1.0,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00343,3.0,457.25666666666666,1371.77,1.0,4.5,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00344,5.0,304.406,1522.03,1.6666666666666667,4.666666666666667,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00345,7.0,423.69428571428574,2965.86,2.3333333333333335,4.25,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00346,3.0,818.4466666666667,2455.34,1.0,3.5,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00347,7.0,873.1057142857143,6111.74,1.4,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00348,6.0,1067.0966666666666,6402.58,1.5,3.6,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00349,4.0,686.885,2747.54,1.0,3.5,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00350,12.0,590.385,7084.62,2.4,4.142857142857143,1.0,3.0,1,Frequent High-Value Customers,-1
CUST_00351,3.0,215.94666666666663,647.8399999999999,1.5,3.0,2.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00352,15.0,798.4566666666667,11976.85,2.5,3.6666666666666665,6.0,3.0,1,Frequent High-Value Customers,-1
CUST_00353,6.0,1429.3966666666668,8576.380000000001,1.5,4.2,3.0,2.0,1,Frequent High-Value Customers,-1
CUST_00354,2.0,350.255,700.51,1.0,4.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00355,6.0,661.305,3967.83,1.5,4.2,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00356,8.0,1035.575,8284.6,1.6,4.666666666666667,4.0,3.0,1,Frequent High-Value Customers,-1
CUST_00357,5.0,928.1779999999999,4640.889999999999,1.6666666666666667,3.75,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00358,4.0,400.155,1600.62,2.0,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00359,9.0,1027.697777777778,9249.28,2.25,3.75,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00360,6.0,965.1866666666666,5791.12,1.5,3.6,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00361,4.0,1506.0075,6024.03,1.3333333333333333,5.0,3.0,1.0,0,Occasional Moderate-Value Customers,-1
CUST_00362,5.0,392.11,1960.55,1.6666666666666667,3.3333333333333335,3.0,3.0,0,Occasional Moderate-Value Customers,-1
CUST_00363,3.0,401.61666666666673,1204.8500000000001,1.5,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00364,4.0,289.095,1156.38,2.0,4.666666666666667,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00365,10.0,1150.105,11501.05,2.5,4.25,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00366,6.0,1119.2283333333332,6715.37,2.0,3.6,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00367,12.0,873.9266666666666,10487.119999999999,3.0,3.7142857142857144,3.0,1.0,1,Frequent High-Value Customers,-1
CUST_00368,7.0,884.3000000000001,6190.1,1.4,3.8,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00369,11.0,454.35909090909087,4997.95,1.8333333333333333,3.7777777777777777,5.0,3.0,1,Frequent High-Value Customers,-1
CUST_00370,7.0,557.0142857142857,3899.1,1.4,3.75,4.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00371,6.0,394.85999999999996,2369.16,1.5,3.6666666666666665,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00372,10.0,688.321,6883.21,2.5,3.8,2.0,2.0,1,Frequent High-Value Customers,0
CUST_00373,6.0,456.15333333333336,2736.92,1.5,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00374,10.0,812.3399999999999,8123.4,2.5,4.714285714285714,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00375,1.0,221.72,221.72,1.0,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00376,6.0,267.06666666666666,1602.4,1.2,4.25,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00377,5.0,1063.02,5315.1,1.25,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00378,4.0,200.71749999999997,802.8699999999999,1.3333333333333333,4.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00379,10.0,555.789,5557.89,1.6666666666666667,3.888888888888889,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00380,3.0,732.6366666666667,2197.91,1.5,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00381,4.0,2355.2925,9421.17,2.0,4.666666666666667,0.0,2.0,1,Frequent High-Value Customers,-1
CUST_00382,12.0,1097.6475,13171.77,2.0,4.0,3.0,3.0,1,Frequent High-Value Customers,-1
CUST_00383,12.0,884.8075,10617.69,2.4,4.25,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00384,11.0,1047.0036363636364,11517.04,2.75,3.857142857142857,3.0,3.0,1,Frequent High-Value Customers,-1
CUST_00385,6.0,680.0066666666667,4080.04,2.0,3.5,1.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00386,10.0,564.328,5643.28,2.0,3.857142857142857,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00387,13.0,414.18769230769226,5384.44,2.1666666666666665,4.2727272727272725,4.0,2.0,1,Frequent High-Value Customers,-1
CUST_00388,11.0,1003.8472727272728,11042.32,1.8333333333333333,3.5714285714285716,3.0,0.0,1,Frequent High-Value Customers,0
CUST_00389,5.0,1305.284,6526.42,1.25,4.4,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00390,4.0,565.5525,2262.21,1.3333333333333333,4.333333333333333,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00391,7.0,492.68857142857144,3448.82,1.75,3.8,3.0,3.0,1,Frequent High-Value Customers,0
CUST_00392,6.0,383.47,2300.82,2.0,4.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00393,2.0,379.83500000000004,759.6700000000001,2.0,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00394,7.0,457.03000000000003,3199.21,1.75,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00395,5.0,516.26,2581.3,1.25,4.333333333333333,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00396,11.0,481.4263636363637,5295.6900000000005,1.8333333333333333,3.888888888888889,2.0,5.0,1,Frequent High-Value Customers,-1
CUST_00397,10.0,805.074,8050.74,2.5,4.142857142857143,1.0,1.0,1,Frequent High-Value Customers,0
CUST_00398,8.0,658.43375,5267.47,2.0,4.2,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00399,10.0,607.174,6071.74,2.0,3.7777777777777777,1.0,0.0,1,Frequent High-Value Customers,0
CUST_00400,10.0,768.836,7688.36,2.0,4.333333333333333,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00401,4.0,906.205,3624.82,1.0,4.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00402,5.0,976.4639999999999,4882.32,1.0,4.0,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00403,6.0,557.2766666666666,3343.66,1.5,4.5,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00404,9.0,759.2122222222222,6832.91,2.25,4.0,0.0,0.0,1,Frequent High-Value Customers,0
CUST_00405,8.0,1193.365,9546.92,1.6,3.8333333333333335,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00406,8.0,530.0762500000001,4240.610000000001,1.6,4.0,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00407,5.0,382.51800000000003,1912.5900000000001,1.25,4.2,3.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00408,4.0,285.72999999999996,1142.9199999999998,1.0,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00409,12.0,723.5783333333334,8682.94,2.0,3.5,3.0,0.0,1,Frequent High-Value Customers,-1
CUST_00410,7.0,254.10857142857142,1778.76,1.75,3.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00411,9.0,872.0822222222223,7848.740000000001,2.25,4.0,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00412,8.0,988.2625,7906.1,1.6,4.25,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00413,8.0,610.7775,4886.22,1.6,4.0,4.0,2.0,1,Frequent High-Value Customers,0
CUST_00414,6.0,494.37999999999994,2966.2799999999997,1.2,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00415,7.0,1248.5285714285712,8739.699999999999,1.75,3.8333333333333335,1.0,0.0,1,Frequent High-Value Customers,0
CUST_00416,4.0,413.81,1655.24,1.3333333333333333,3.6666666666666665,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00417,9.0,671.9977777777777,6047.98,1.8,4.285714285714286,4.0,1.0,1,Frequent High-Value Customers,0
CUST_00418,8.0,505.5625,4044.5,2.0,3.8,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00419,6.0,695.7883333333333,4174.73,1.5,4.0,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00420,8.0,553.86,4430.88,1.6,4.333333333333333,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00421,2.0,768.005,1536.01,1.0,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00422,3.0,631.4233333333333,1894.27,1.0,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00423,9.0,449.12333333333333,4042.11,3.0,4.166666666666667,4.0,0.0,1,Frequent High-Value Customers,-1
CUST_00424,9.0,866.0788888888889,7794.71,1.8,4.0,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00425,7.0,731.1628571428572,5118.14,1.4,3.857142857142857,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00426,3.0,281.81,845.4300000000001,1.0,4.5,1.0,2.0,0,Occasional Moderate-Value Customers,-1
CUST_00427,6.0,493.6666666666667,2962.0,1.5,4.25,2.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00428,6.0,917.8383333333333,5507.03,1.2,4.0,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00429,4.0,1623.03,6492.12,2.0,4.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00430,7.0,904.2585714285714,6329.8099999999995,1.75,4.2,2.0,1.0,1,Frequent High-Value Customers,0
CUST_00431,10.0,501.01599999999996,5010.16,2.0,4.2,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00432,3.0,497.86999999999995,1493.61,1.5,4.333333333333333,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00433,7.0,1178.6599999999999,8250.619999999999,1.1666666666666667,3.8333333333333335,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00434,5.0,1026.758,5133.79,1.25,4.25,3.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00435,2.0,573.7750000000001,1147.5500000000002,1.0,3.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00436,10.0,535.752,5357.5199999999995,2.5,4.142857142857143,2.0,0.0,1,Frequent High-Value Customers,0
CUST_00437,4.0,447.70000000000005,1790.8000000000002,1.3333333333333333,3.75,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00438,8.0,879.48125,7035.85,2.0,3.75,1.0,0.0,1,Frequent High-Value Customers,0
CUST_00439,11.0,824.5781818181819,9070.36,2.75,4.0,1.0,0.0,1,Frequent High-Value Customers,-1
CUST_00440,6.0,559.775,3358.65,1.5,4.166666666666667,2.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00441,3.0,281.33,843.99,1.5,3.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00442,9.0,900.2688888888889,8102.42,2.25,3.8333333333333335,1.0,0.0,1,Frequent High-Value Customers,0
CUST_00443,5.0,836.878,4184.39,2.5,4.0,4.0,0.0,1,Frequent High-Value Customers,-1
CUST_00444,1.0,1432.28,1432.28,1.0,2.0,1.0,0.0,0,Occasional Moderate-Value Customers,-1
CUST_00445,9.0,535.01,4815.09,2.25,4.0,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00446,12.0,871.8133333333334,10461.76,2.0,3.8,3.0,1.0,1,Frequent High-Value Customers,0
CUST_00447,10.0,1453.79,14537.9,2.5,4.125,2.0,0.0,1,Frequent High-Value Customers,-1
CUST_00448,3.0,899.5966666666667,2698.79,1.0,3.6666666666666665,3.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00449,6.0,1234.8966666666668,7409.38,1.5,4.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00450,4.0,515.765,2063.06,1.3333333333333333,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00451,8.0,389.5025,3116.02,2.0,4.166666666666667,1.0,2.0,0,Occasional Moderate-Value Customers,0
CUST_00452,12.0,832.8216666666667,9993.86,3.0,3.727272727272727,4.0,1.0,1,Frequent High-Value Customers,-1
CUST_00453,6.0,627.0283333333333,3762.17,2.0,3.5,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00454,4.0,564.9449999999999,2259.7799999999997,1.3333333333333333,4.5,0.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00455,10.0,506.965,5069.65,2.5,3.4285714285714284,5.0,4.0,1,Frequent High-Value Customers,-1
CUST_00456,5.0,394.4440000000001,1972.2200000000003,1.6666666666666667,4.5,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00457,5.0,769.066,3845.33,1.25,4.666666666666667,2.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00458,4.0,648.915,2595.66,1.3333333333333333,4.333333333333333,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00459,6.0,1092.1883333333333,6553.13,2.0,3.6666666666666665,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00460,7.0,333.66857142857145,2335.6800000000003,1.75,4.333333333333333,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00461,7.0,324.3457142857143,2270.42,1.4,4.25,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00462,11.0,551.5463636363636,6067.009999999999,1.8333333333333333,4.375,3.0,2.0,1,Frequent High-Value Customers,0
CUST_00463,5.0,178.222,891.11,2.5,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00464,4.0,738.9300000000001,2955.7200000000003,1.3333333333333333,4.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
CUST_00465,4.0,1181.6375,4726.55,1.0,3.3333333333333335,0.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00466,7.0,646.0942857142857,4522.66,2.3333333333333335,3.8,1.0,2.0,1,Frequent High-Value Customers,0
CUST_00467,7.0,350.3442857142857,2452.41,1.75,4.4,1.0,1.0,0,Occasional Moderate-Value Customers,0
CUST_00468,14.0,713.2842857142857,9985.98,2.8,4.083333333333333,1.0,1.0,1,Frequent High-Value Customers,-1
